EntityID,volume,Custom cell groups,model
2505318700542100037,2932.675537109375,7,Chenxi
2505318700542100038,4081.507080078125,7,Chenxi
2505318700542100039,2999.892333984375,7,Chenxi
2505318700542100040,2534.8740234375,7,Chenxi
2505318700542100041,3721.5029296875,7,Chenxi
2505318700542100042,6903.103515625,7,Chenxi
2505318700542100043,2364.92919921875,7,Chenxi
2505318700542100044,2428.80419921875,7,Chenxi
2505318700542100045,4794.826171875,7,Chenxi
2505318700542100046,2786.275390625,7,Chenxi
2505318700542100047,1229.020751953125,7,Chenxi
2505318700542100048,6117.4814453125,7,Chenxi
2505318700542100049,1723.6663818359375,7,Chenxi
2505318700542100050,2074.146240234375,7,Chenxi
2505318700542100051,1970.765625,7,Chenxi
2505318700542100052,1924.19921875,7,Chenxi
2505318700542100053,3720.11181640625,7,Chenxi
2505318700542100054,4525.1396484375,7,Chenxi
2505318700542100055,5112.42529296875,7,Chenxi
2505318700542100056,4332.43798828125,7,Chenxi
2505318700542100057,8106.94921875,7,Chenxi
2505318700542100058,2994.623779296875,7,Chenxi
2505318700542100059,1314.0333251953125,7,Chenxi
2505318700542100060,2495.77197265625,7,Chenxi
2505318700542100061,5214.72265625,7,Chenxi
2505318700542100062,5596.18896484375,7,Chenxi
2505318700542100063,4689.65625,7,Chenxi
2505318700542100064,3297.92041015625,7,Chenxi
2505318700542100065,5947.123046875,7,Chenxi
2505318700542100066,9281.84375,7,Chenxi
2505318700542100067,2339.034423828125,7,Chenxi
2505318700542100068,1706.6138916015625,7,Chenxi
2505318700542100069,2129.11669921875,7,Chenxi
2505318700542100070,2443.005859375,7,Chenxi
2505318700542100071,2999.2158203125,7,Chenxi
2505318700542100072,2407.462890625,7,Chenxi
2505318700542100073,2922.345947265625,7,Chenxi
2505318700542100074,3007.130615234375,7,Chenxi
2505318700542100075,1897.750732421875,7,Chenxi
2505318700542100076,5370.55224609375,7,Chenxi
2505318700542100077,4357.91748046875,7,Chenxi
2505318700542100078,954.859375,7,Chenxi
2505318700542100079,1600.9453125,7,Chenxi
2505318700542100080,1983.9840087890625,7,Chenxi
2505318700542100081,3757.4296875,7,Chenxi
2505318700542100082,4071.552978515625,7,Chenxi
2505318700542100083,3842.72314453125,7,Chenxi
2505318700542100084,4179.09765625,7,Chenxi
2505318700542100085,3200.172607421875,7,Chenxi
2505318700542100086,2234.0068359375,7,Chenxi
2505318700542100087,5312.77392578125,7,Chenxi
2505318700542100088,3013.140625,7,Chenxi
2505318700542100089,5308.47314453125,7,Chenxi
2505318700542100090,4002.784912109375,7,Chenxi
2505318700542100091,3362.58447265625,7,Chenxi
2505318700542100092,6020.16259765625,7,Chenxi
2505318700542100093,4828.06982421875,7,Chenxi
2505318700542100094,10674.4345703125,7,Chenxi
2505318700542100095,5479.12060546875,7,Chenxi
2505318700542100096,4093.415283203125,7,Chenxi
2505318700542100097,8805.548828125,7,Chenxi
2505318700542100098,6933.70556640625,7,Chenxi
2505318700542100099,8807.806640625,7,Chenxi
2505318700542100100,2779.20166015625,7,Chenxi
2505318700542100101,4887.6044921875,7,Chenxi
2505318700542100102,2731.25439453125,7,Chenxi
2505318700542100103,2140.14404296875,7,Chenxi
2505318700542100104,8639.283203125,7,Chenxi
2505318700542100105,5402.865234375,7,Chenxi
2505318700542100107,3940.2265625,7,Chenxi
2505318700543100004,8272.994140625,7,Chenxi
2505318700543100006,5901.849609375,7,Chenxi
2505318700543100008,4120.177734375,7,Chenxi
2505318700543100009,2196.40869140625,7,Chenxi
2505318700545100001,3370.275634765625,10,Chenxi
2505318700545100002,4124.94921875,10,Chenxi
2505318700545100003,9939.330078125,10,Chenxi
2505318700545100004,5980.53662109375,10,Chenxi
2505318700545100005,7481.71337890625,10,Chenxi
2505318700545100006,1853.40234375,10,Chenxi
