cell,ACTC1.L,CD44.L,CDH1.S,CDX4.L,CHRD.1.S,DLX2.L,DLX3.L,EGR2.L,ELAVL3.L,EPHA2.L,EPHA4.L,EYA1.L,FOXC2.L,GATA2.L,GBX2.2.L,HNF1B.L,HOXA3.S,HOXC10.L,HOXD3.L,KRT12.4.L,MAFB.S,MSX1.L,MSX2.L,MYL1.L,MYOD1.S,NOG.L,OLIG4.L,OTX2.S,PAX3.S,PAX6.S,PAX7.L,PITX1.L,RAX.L,SIX1.L,SNAI1.S,SNAI2.L,SOX10.L,SOX17A.S,SOX2.L,SOX3.S,SOX8.L,SOX9.S,TFAP2A.L,TFAP2C.L,TP63.L,VENTX2.1.L,TBXT.S,ZIC1.S,OLIG3.S,EYA2.S,HOXB6.S,HOXB9.S,HOXC9.S,HOXD11.L
2685806100026100015,13,2,125,0,1,0,23,0,4,24,4,8,3,30,5,3,2,2,0,143,0,11,2,3,4,0,0,1,2,0,1,1,0,4,23,2,0,0,1,0,1,2,23,42,56,0,0,3,0,10,0,0,1,0
2685806100026100016,5,0,105,0,3,0,15,1,2,20,0,4,1,26,2,2,3,0,0,90,0,2,0,7,2,0,0,1,3,1,1,0,0,7,15,0,1,0,0,0,1,1,17,20,58,0,0,0,0,5,0,0,1,1
2685806100026100017,7,0,9,0,1,0,4,0,1,3,12,0,0,11,4,13,1,0,0,58,0,15,5,3,1,0,0,0,5,0,0,0,0,1,12,0,0,0,0,1,0,0,18,47,4,0,0,10,0,1,0,0,0,0
2685806100026100018,3,2,6,0,1,0,1,1,0,2,15,3,10,3,0,43,0,0,0,12,0,0,0,4,0,1,0,0,8,2,2,0,0,14,5,0,0,0,0,0,1,1,0,4,0,0,1,2,0,17,0,1,0,0
2685806100026100019,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2685806100026100020,5,2,66,0,1,0,20,0,1,12,0,2,1,10,1,1,1,2,0,190,0,21,2,8,0,0,3,1,2,0,0,0,0,0,8,0,0,0,0,1,0,0,19,42,29,0,0,0,0,4,0,0,0,0
2685806100026100021,1,1,35,0,0,0,7,0,1,5,0,0,0,26,1,0,1,0,0,347,1,9,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,23,5,0,0,0,0,0,0,0,0,0
2685806100026100022,7,2,3,0,10,0,2,0,0,2,7,15,23,0,2,32,8,0,1,3,1,0,2,5,0,0,0,1,28,1,12,0,1,27,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,51,0,1,0,0
2685806100026100023,3,0,45,0,0,0,10,0,0,2,1,3,0,18,1,3,2,0,0,641,0,12,0,1,0,1,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,14,32,1,0,0,1,0,1,0,0,0,1
2685806100026100024,4,0,2,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
2685806100026100025,5,0,47,0,0,0,10,0,0,5,0,0,0,11,0,1,3,1,0,643,0,31,1,1,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,24,43,1,1,0,0,1,0,0,0,0,1
2685806100026100026,0,0,65,0,0,0,17,1,0,5,1,5,3,10,3,0,3,0,0,79,0,7,6,2,0,0,0,2,2,0,0,0,0,4,8,0,0,0,0,1,0,0,15,29,27,0,0,1,1,4,0,0,4,0
2685806100026100027,10,0,57,2,2,0,9,0,1,16,1,0,0,2,2,5,2,0,0,143,0,8,5,3,1,0,0,0,0,2,0,1,0,0,10,0,0,0,0,0,1,0,21,33,18,1,0,4,1,1,1,0,0,0
2685806100026100028,1,0,54,1,0,0,15,0,1,11,3,3,1,16,1,0,4,0,1,57,0,8,3,0,1,0,0,0,2,0,0,0,0,1,24,0,0,1,0,0,0,0,10,13,33,0,0,5,3,3,0,0,1,0
2685806100026100029,4,0,1,0,6,0,2,0,1,0,2,7,12,2,0,3,6,0,1,4,0,1,0,8,0,4,0,1,22,2,9,0,0,13,11,0,0,0,1,0,0,0,2,1,0,0,0,2,0,22,0,0,1,1
2685806100026100030,3,1,42,0,1,0,6,0,0,8,0,3,0,7,2,1,2,0,0,98,1,5,1,1,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,7,18,11,0,0,4,0,1,0,0,0,0
2685806100026100031,3,2,1,0,3,0,0,0,1,1,5,3,20,1,0,6,2,0,0,1,0,0,1,2,0,1,0,0,25,0,3,0,0,11,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0
2685806100026100032,2,1,37,0,1,0,9,1,0,3,0,2,0,20,1,1,1,1,0,607,0,16,2,1,1,1,0,0,0,1,0,1,0,1,0,2,2,0,1,0,0,0,10,39,0,0,0,0,0,1,0,0,0,0
2685806100026100033,3,1,4,1,2,0,5,0,0,1,0,1,9,0,0,0,7,0,1,3,0,1,0,4,0,4,0,0,10,0,3,0,0,20,22,0,0,0,0,0,0,0,2,2,3,1,0,2,0,9,0,0,1,0
2685806100026100034,5,1,1,0,3,0,0,0,0,1,3,9,21,0,0,1,4,0,2,5,0,8,1,6,1,5,1,0,17,1,11,0,0,25,13,0,0,0,0,2,0,0,1,1,1,0,0,1,0,20,0,0,0,0
2685806100026100035,4,0,78,0,0,0,18,1,2,23,0,2,0,12,5,0,3,1,1,339,0,7,2,4,2,1,0,0,1,1,0,0,1,1,10,0,0,0,0,1,0,0,30,37,51,0,0,4,2,3,0,0,1,0
2685806100026100036,29,4,3,0,6,0,0,1,0,5,2,3,10,0,0,2,11,0,2,14,1,7,0,20,5,0,0,0,10,0,9,0,0,11,2,0,0,0,0,0,0,0,1,1,2,0,0,22,0,16,0,0,0,0
2685806100026100037,78,2,4,0,6,0,4,2,1,1,3,5,8,1,1,0,12,0,0,8,0,3,1,23,4,2,1,0,4,0,8,0,0,11,22,1,0,0,0,1,1,1,1,1,1,0,0,13,1,19,0,0,1,1
2685806100026100038,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,1,6,0,2,1,1,0,0
2685806100026100039,2,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,5,0,0,0,0,1,0,2,1,1,0,0,5,0,2,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,1,0,0
2685806100026100040,1,0,0,0,3,0,0,0,0,1,2,0,2,0,0,0,1,0,0,2,0,1,1,2,0,0,0,0,4,0,2,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0
2685806100026100041,45,0,1,0,3,1,3,0,1,0,0,2,20,2,0,0,7,0,0,4,1,1,1,22,8,0,0,0,9,0,3,0,0,15,31,0,0,0,0,0,0,2,1,2,0,0,0,26,0,15,0,1,0,0
2685806100026100042,2,0,33,0,1,0,9,0,3,6,1,2,0,1,0,0,3,1,0,102,0,14,1,3,1,1,0,0,1,2,0,0,1,0,5,0,0,0,0,0,0,0,9,30,20,0,0,3,0,2,1,0,0,0
2685806100026100043,3,1,44,0,0,0,17,0,0,6,0,3,0,14,0,0,3,1,0,635,0,31,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,16,30,3,0,0,0,1,0,1,0,0,0
2685806100026100044,19,0,5,0,3,0,3,0,0,2,0,3,8,0,2,0,4,0,0,12,0,3,1,9,4,1,0,0,1,0,5,0,0,10,22,1,0,0,0,0,0,0,0,2,1,3,0,20,0,7,1,0,0,3
2685806100026100045,4,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,3,0,0,0,3,1,1,0,0,2,0,0,0,0,6,6,0,0,0,0,0,0,1,1,1,1,0,1,8,0,4,0,0,0,0
2685806100026100046,3,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,5,0,0,1,0,1,0,6,0,0,0,0,1,0,1,0,0,3,4,0,0,0,0,0,0,1,0,2,0,0,0,6,0,12,0,0,0,0
2685806100026100047,62,1,1,0,5,0,2,0,0,6,2,6,17,0,0,0,4,1,0,4,2,8,0,32,8,3,0,0,4,1,0,0,0,22,21,0,1,0,0,1,0,0,2,1,2,1,0,49,0,16,0,0,1,1
2685806100026100048,1,0,0,0,0,0,0,0,0,0,2,2,14,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,6,0,4,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2685806100026100049,1,1,9,0,1,0,2,0,1,2,0,1,0,0,1,0,1,1,0,80,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,1,0,0,0
2685806100026100050,7,1,49,0,1,0,17,0,4,12,0,5,2,3,1,0,0,0,0,112,0,9,1,1,1,1,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,11,9,24,0,0,2,0,1,1,0,2,0
2685806100026100051,48,2,1,0,1,0,0,0,0,0,1,14,19,0,0,0,3,0,0,0,0,0,0,24,3,1,0,0,17,1,3,0,0,9,19,0,0,0,0,0,1,0,0,2,0,0,0,0,0,6,2,0,1,0
2685806100026100052,84,1,2,0,1,0,1,0,1,3,3,1,25,0,0,1,1,0,0,1,0,0,1,34,4,2,2,0,8,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2685806100026100054,8,0,0,0,1,0,1,0,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,4,0,2,0,0,2,3,0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0
2685806100026100055,25,1,0,0,1,0,0,0,0,0,2,1,9,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,4,0,1,0,0,3,8,0,0,0,0,0,0,0,0,1,0,0,0,3,1,3,0,1,0,0
2685806100026100056,2,0,46,0,1,0,8,0,1,14,1,0,1,9,1,0,0,0,0,546,0,31,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,26,1,0,0,1,1,2,0,0,0,0
2685806100026100057,111,0,1,0,4,0,1,0,0,1,1,8,6,1,2,0,4,0,0,1,0,3,0,60,12,0,0,0,5,2,4,0,0,7,14,1,0,0,0,1,1,0,0,0,0,0,0,12,0,9,2,0,0,1
2685806100026100058,31,0,5,0,10,0,5,0,1,1,1,5,12,0,0,0,4,0,0,12,0,6,0,14,31,0,0,2,1,0,3,0,0,7,13,0,0,0,1,0,0,0,5,4,4,3,0,27,1,9,0,0,0,0
2685806100026100059,278,1,0,0,5,0,0,0,0,2,0,0,5,0,0,1,2,0,0,3,0,0,0,120,14,0,0,0,3,0,2,0,0,6,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,1
2685806100026100060,3,2,52,0,0,0,8,2,6,10,0,1,2,4,7,1,0,0,0,101,1,17,1,3,0,1,2,0,1,1,0,0,0,2,1,0,0,2,1,1,0,0,30,77,7,0,0,1,0,1,0,0,1,0
2685806100026100061,249,0,1,0,5,0,0,2,0,4,0,1,4,0,0,0,4,0,0,0,0,0,0,105,59,0,1,0,1,0,1,0,0,4,5,0,0,0,0,0,0,1,1,7,0,0,0,4,0,4,0,0,0,0
2685806100026100062,137,4,0,0,2,0,0,1,0,0,1,4,5,1,0,0,2,0,0,3,1,0,0,59,11,0,0,1,1,0,1,0,0,6,3,0,0,0,0,0,0,0,1,2,0,0,0,3,1,1,0,0,0,0
2685806100026100063,232,2,0,0,5,0,0,0,1,1,0,2,1,0,0,1,0,0,0,3,1,0,0,107,52,0,2,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0
2685806100026100064,67,0,1,0,1,0,0,0,0,2,1,5,9,0,0,2,3,0,0,0,0,0,0,33,3,1,1,0,7,0,0,0,0,9,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,1,0
2685806100026100065,199,1,0,0,6,0,1,0,0,1,1,1,6,0,0,2,1,0,0,0,1,0,0,100,26,0,0,0,4,1,0,1,0,6,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0
2685806100026100066,62,1,0,0,2,0,1,0,0,0,0,4,21,0,0,0,3,0,0,1,0,0,0,27,3,1,0,1,6,0,1,0,0,11,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17,1,0,1,0
2685806100026100067,426,5,0,1,5,0,0,1,0,2,3,4,4,0,0,0,1,0,0,1,0,0,0,212,26,1,1,0,0,1,1,0,0,6,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,7,0,1,0,0
2685806100026100068,182,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,6,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2685806100026100069,360,3,2,0,8,0,2,0,0,3,0,5,2,2,0,1,5,0,0,3,0,1,0,140,43,0,1,0,1,0,1,0,0,7,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0
2685806100026100070,0,1,16,0,0,0,5,0,0,8,0,2,0,1,1,1,1,0,1,371,1,17,1,0,0,1,0,1,0,0,1,1,0,0,1,0,2,0,0,0,1,0,5,10,4,0,0,0,0,1,0,0,0,0
2685806100026100071,2,1,11,0,2,0,1,0,3,1,1,0,0,1,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,2,3,2,0,0,1,0,1,0,0,0,0
2685806100026100072,373,2,3,0,9,0,1,0,0,7,0,4,6,1,0,1,1,1,0,2,3,0,1,175,37,0,1,0,1,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,1,0,1,1
2685806100026100073,618,15,0,1,12,0,2,0,0,1,0,6,3,0,0,1,2,0,0,2,0,0,1,362,28,0,1,0,0,2,3,1,0,3,1,0,0,0,1,1,0,0,0,1,2,0,0,0,1,12,0,0,1,1
2685806100026100074,6,0,3,1,2,0,5,0,164,3,3,0,0,0,0,1,12,0,0,8,2,5,3,7,1,2,0,0,1,0,2,0,0,0,1,0,1,1,1,4,0,0,3,6,2,0,0,0,1,2,0,2,0,0
2685806100026100075,204,6,0,1,3,0,1,1,1,7,0,4,5,0,0,0,3,2,0,3,2,0,0,109,164,0,0,0,3,2,0,1,1,12,15,0,0,0,1,3,1,0,0,0,0,2,0,21,0,14,0,0,0,0
2685806100026100076,318,1,0,0,2,0,0,0,0,1,0,0,5,0,0,0,2,0,0,1,0,0,0,134,16,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
2685806100026100077,232,1,1,0,6,0,0,0,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,80,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2685806100026100078,461,1,2,0,11,0,0,0,0,11,1,3,0,1,0,1,2,2,1,3,2,0,0,197,59,0,0,0,0,2,0,0,0,13,3,0,0,0,0,0,0,1,0,3,0,0,0,10,0,11,1,1,2,0
2685806100026100079,455,5,1,0,6,0,0,0,0,3,1,0,1,0,0,1,2,0,0,2,9,0,0,206,35,0,2,0,0,1,0,0,0,8,2,0,0,0,0,0,0,0,0,1,0,0,0,14,0,4,0,0,0,0
2685806100026100080,827,8,0,0,19,0,0,0,0,1,0,3,8,0,0,0,5,0,0,0,0,0,1,390,50,1,2,0,1,2,0,0,0,9,7,0,0,0,1,0,1,0,1,0,0,1,0,3,0,8,0,0,2,1
2685806100026100081,0,0,13,0,0,0,4,0,0,2,0,0,0,1,0,0,1,0,1,91,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,2,1,0,0,0,0,0,0,0,0
2685806100026100082,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2685806100026100083,161,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,72,12,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2685806100026100084,3,1,2,4,1,0,0,0,83,1,5,1,3,0,1,2,8,2,19,27,0,14,7,3,2,1,1,0,18,6,0,1,0,2,0,1,1,0,38,29,0,2,5,10,1,1,1,5,2,1,2,13,1,0
2685806100026100085,270,0,1,0,3,0,0,0,0,6,0,1,1,0,0,1,3,0,0,1,1,0,0,129,25,0,1,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2685806100026100086,377,1,1,0,11,0,1,1,1,3,1,1,6,0,0,0,2,0,0,0,0,1,0,235,35,0,2,0,0,1,0,0,0,14,2,1,0,0,0,1,0,0,0,1,1,0,0,2,0,9,0,0,3,0
2685806100026100087,198,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,100,12,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685806100026100088,322,1,0,1,6,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,138,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0
2685806100026100089,589,4,0,0,15,1,0,1,0,3,1,2,7,0,0,2,5,0,0,0,1,0,0,280,20,0,1,0,0,1,1,0,0,12,4,0,1,0,0,1,0,0,0,2,2,0,0,0,0,5,0,0,1,1
2685806100026100090,0,1,2,4,2,1,0,0,13,0,2,0,0,0,0,2,2,0,8,8,0,26,9,2,0,2,7,0,18,1,0,0,0,1,0,0,0,0,21,36,0,2,8,1,0,0,0,12,15,0,2,8,0,0
2685806100026100091,653,5,1,0,7,0,3,0,0,2,1,2,0,0,0,1,4,0,0,6,11,0,0,314,28,0,0,0,0,2,0,0,0,13,1,0,0,0,0,0,0,0,0,5,0,0,0,17,0,6,2,0,1,2
2685806100026100092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685806100026100093,514,15,2,1,16,0,1,1,0,7,0,2,5,0,0,3,3,0,0,1,2,0,1,329,37,0,1,1,0,2,1,0,0,11,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,9,0,0,0,1
2685806100026100094,421,0,0,0,6,0,1,0,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,116,13,0,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0
2685806100026100095,701,8,0,0,8,0,1,1,0,2,0,0,3,0,0,0,1,0,1,2,2,0,0,304,19,0,1,0,0,0,0,0,0,7,2,0,0,0,1,1,0,0,1,2,0,0,0,5,1,6,0,0,0,0
2685806100026100096,26,2,2,6,1,1,3,0,107,1,1,1,2,0,0,0,23,0,31,5,3,2,3,15,7,0,0,2,3,14,0,0,0,2,1,0,0,0,13,49,2,4,0,1,2,0,0,1,0,2,15,12,1,0
2685806100026100097,2,0,3,4,1,0,1,0,39,0,2,0,1,0,0,2,12,0,11,4,0,1,1,0,2,0,1,1,7,16,0,0,1,2,1,1,0,0,11,27,1,0,0,2,0,0,0,0,1,0,3,3,0,0
2685806100026100098,380,9,0,0,5,0,1,0,1,3,0,0,5,2,0,1,2,0,1,1,0,0,1,215,12,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
2685806100026100099,162,0,0,0,2,0,0,0,0,3,0,3,1,0,0,0,1,0,0,3,8,0,0,61,16,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,3,1,0,0,0
2685806100026100100,256,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,9,0,0,120,12,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,1,0,0
2685806100026100101,1,0,0,3,4,0,1,0,44,0,0,1,0,0,1,2,8,0,12,3,0,3,8,1,3,0,5,0,7,6,1,0,0,0,0,0,1,0,12,21,0,1,4,3,1,1,0,1,5,0,0,11,0,0
2685806100026100102,474,2,0,0,4,0,3,0,0,1,1,3,7,0,0,0,5,1,0,2,0,0,0,194,17,0,1,0,5,1,1,0,0,6,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,1,0
2685806100026100103,526,4,0,0,9,1,0,0,0,1,0,2,4,1,0,0,4,0,0,0,1,0,0,276,26,0,0,0,0,0,0,0,0,18,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,5,0,0,1,1
2685806100026100104,278,2,1,0,4,0,0,0,12,2,1,2,3,0,1,1,6,0,4,3,1,0,1,102,23,0,1,0,0,8,0,1,0,3,1,0,0,0,8,42,0,2,1,1,1,0,0,9,2,3,4,4,0,0
2685806100026100105,521,9,0,0,9,0,0,0,0,2,0,6,3,0,1,0,3,0,0,2,1,0,0,258,15,0,0,0,0,1,0,1,0,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,0,1,0,0
2685806100026100106,114,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,60,3,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2685806100026100107,123,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,65,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685806100026100109,0,0,1,4,3,1,1,0,8,1,0,1,0,1,0,2,1,1,8,1,1,6,2,0,1,0,0,0,22,8,1,0,0,1,1,0,0,0,19,57,0,0,1,1,0,0,1,4,1,0,2,9,0,0
2685806100026100110,253,1,0,0,8,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,136,19,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2685806100026100111,367,5,0,1,7,0,0,0,0,0,0,2,3,0,0,1,3,0,0,0,3,0,1,209,18,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,1,0
2685806100026100112,661,3,0,0,6,0,2,0,0,2,1,11,4,0,0,0,3,0,1,1,2,0,1,299,19,0,3,0,0,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2685806100026100113,1,0,1,5,0,1,2,1,8,2,0,0,3,0,0,0,7,0,3,2,0,2,1,2,2,0,1,0,19,24,0,0,0,0,0,0,1,2,22,85,1,0,1,1,0,0,0,0,0,1,4,6,0,0
2685806100026100114,630,1,0,1,9,0,0,1,9,5,1,6,0,0,0,1,1,0,1,2,10,0,0,279,46,0,0,0,0,3,1,0,1,6,4,0,0,0,8,10,0,0,0,3,1,0,0,34,0,4,2,3,0,1
2685806100026100115,390,7,0,0,8,0,0,0,0,1,0,1,3,0,0,0,1,0,1,0,1,0,0,197,26,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
2685806100026100116,343,6,0,0,8,0,1,0,0,2,0,1,1,0,0,0,1,0,0,3,0,0,0,171,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2685806100026100117,355,1,0,0,9,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,2,0,0,212,19,0,2,0,0,2,0,0,0,6,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0
2685806100026100118,386,1,0,0,4,0,1,0,0,3,0,3,1,0,0,0,1,0,0,0,4,0,1,154,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,1,1
2685806100026100119,0,0,0,3,1,0,0,0,5,1,0,0,0,1,0,0,6,1,6,0,0,2,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,18,33,0,0,2,0,0,0,0,0,0,0,0,9,0,0
2685806100026100120,523,7,0,0,5,0,0,0,0,1,3,3,2,0,1,4,3,0,0,0,5,0,0,243,17,1,0,0,0,2,1,0,0,4,2,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1
2685806100026100121,2,0,2,2,3,0,1,0,24,0,1,1,1,1,0,1,10,0,6,3,0,7,1,3,2,0,2,0,13,25,0,0,1,0,2,0,0,0,32,87,2,0,1,0,0,1,0,0,0,0,3,15,0,0
2685806100026100122,446,3,0,0,9,0,1,0,0,2,0,2,4,0,0,0,2,0,1,1,3,0,0,220,33,0,1,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2685806100026100123,2,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,2,10,0,0,0,0,0,0,0,2,0,0,0,3,0,0
2685806100026100124,2,1,1,1,0,0,0,0,55,1,6,0,0,0,2,0,4,0,11,2,0,3,1,6,2,0,0,1,1,7,0,0,1,0,0,0,0,0,13,55,0,0,0,3,0,1,0,0,0,1,8,21,0,0
2685806100026100125,0,0,0,1,2,0,0,0,5,0,1,1,1,0,0,4,4,0,3,2,0,15,8,1,2,3,1,0,5,5,1,1,0,0,1,1,1,0,7,20,2,0,1,0,0,1,1,9,8,0,0,4,0,0
2685806100026100126,468,9,1,0,14,0,1,1,0,4,3,4,2,0,0,3,1,0,0,0,8,0,0,248,33,0,3,0,0,2,0,1,0,7,4,0,0,0,0,0,0,0,0,5,0,0,1,0,0,7,0,0,1,0
2685806100026100127,489,6,0,1,4,0,0,0,0,2,0,2,3,0,0,0,0,1,0,0,2,0,0,221,15,0,2,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1
2685806100026100128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685806100026100129,304,1,0,0,5,0,1,0,0,1,0,1,4,0,0,2,1,2,0,0,0,0,0,125,7,0,0,0,0,1,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2685806100026100130,458,4,0,0,4,0,1,0,3,3,0,1,1,0,0,0,2,0,0,1,22,1,1,176,26,0,1,0,0,1,0,0,0,12,1,0,0,0,0,1,0,0,0,3,0,0,0,18,0,1,0,0,0,0
2685806100026100131,540,1,0,0,9,0,1,0,0,1,1,0,1,0,0,0,2,0,1,1,8,0,1,202,23,0,0,0,1,1,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,1,0,1
2685806100026100132,378,6,0,0,6,0,0,0,0,1,0,0,4,0,0,0,0,0,1,1,0,0,0,166,15,2,2,0,0,2,1,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2685806100026100133,2,0,0,0,0,0,0,0,16,0,9,2,2,1,0,0,7,0,1,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,7,14,0,0,0,1,1,0,0,0,0,0,2,3,0,0
