EntityID,crop,stage,embryo_ID,section_level,uniqueID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity
2685806100028100218,1,22,15,,MER02-R1-1,,6678.791084620174,671.1486499252933,446.7719420646632,8871.97807977832,423.18714783458745,8897.387231404826,462.3811322402156,1.83837377428142,,0.1664705127868675,0.9204223169699296
2685806100028100220,1,22,15,,MER02-R1-1,,408.3450210748458,837.2968485077054,431.3473726197981,9047.014299025266,423.3289856432295,9053.570689519674,431.2111806301022,1.202215608358762,,0.6004363859264336,0.9869450585836842
2685806100028100221,1,22,15,,MER02-R1-1,,2729.216519827887,597.2885816243561,442.47060212762216,8801.849039825145,425.1721889218138,8818.907035260843,450.537243877968,1.8484390242377784,,0.2620240098587882,0.9164579196977426
2685806100028100223,1,22,15,,MER02-R1-1,,3911.370289333611,652.9548433890923,445.79050041538966,8856.343349473536,428.2664357923304,8874.208443878058,456.4785071206715,1.6457802665164647,,0.2087630078205564,0.9397487709102188
2685806100028100224,1,22,15,,MER02-R1-1,,897.067445929126,841.5089203414591,438.9802728031484,9049.488254004342,428.7303164255867,9059.528787946816,439.8454420571184,1.0902338533630522,,0.4108182256817204,0.9574929616957464
2685806100028100225,1,22,15,,MER02-R1-1,,1422.9302161001162,718.4222907315707,440.371878667188,8922.809045132895,429.479582886774,8939.504365934257,443.52934251779743,1.5160756844196284,,0.3428208768400695,0.9776096132020292
2685806100028100226,1,22,15,,MER02-R1-1,,951.7473221093968,831.0075553314455,438.79109259861343,9037.090991827676,429.28895468245815,9050.006718872291,439.82814627480894,1.0434208920228738,,0.3953205830479572,0.9810952646970176
2685806100028100227,1,22,15,,MER02-R1-1,,3911.486180290816,615.1719784294946,450.99242565965824,8819.019296946657,430.4536262223826,8836.407753675894,462.9513367877627,2.1660501644265016,,0.2226465247869442,0.9167680137112482
2685806100028100228,1,22,15,,MER02-R1-1,,3030.5171111374816,694.6989183202713,445.0035524866191,8895.075787922866,430.47693266255686,8916.990596432528,451.073651370041,1.2612155804039284,,0.2314156905677951,0.9357096823897112
2685806100028100229,1,22,15,,MER02-R1-1,,675.2410752451939,850.9312154588533,439.34738322538254,9058.454926436669,430.47693266255686,9069.032342622191,439.8454420570797,1.3799214584177644,,0.5157446104938347,0.897834554279928
2685806100028100230,1,22,15,,MER02-R1-1,,3764.5162662728094,777.8905960128541,448.62296487388056,8974.756059850073,432.65091350073016,9007.256411734255,454.5812406292141,1.1645812857402331,,0.2394386027853734,0.8587925297087972
2685806100028100231,1,22,15,,MER02-R1-1,,5448.919621990359,707.7894703682723,456.07581538044286,8907.58016903082,433.5339506029418,8932.95272262072,470.6810039619398,1.6045635570014425,,0.1879301369285388,0.873038665691206
