Embryo,Truth image,Test image,Slice number,Truth objects,Test objects,Object IoU threshold,Object TP,Object FP,Object FN,Object Precision,Object Recall/Sensitivity,Object Jaccard Index,Object F-measure
Embryo05,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,2555,3167,0.85,74,3093,2481,0.023,0.029,0.013,0.026
Embryo05,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,2555,3167,0.9,18,3149,2537,0.006,0.007,0.003,0.006
Embryo05,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,2555,3167,0.95,0,3167,2555,0.0,0.0,0.0,
Embryo05,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,2555,3167,1.0,0,3167,2555,0.0,0.0,0.0,
Embryo05,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,2555,1945,0.5,1403,542,1152,0.721,0.549,0.453,0.624
Embryo05,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,2555,1945,0.55,1314,631,1241,0.676,0.514,0.412,0.584
Embryo05,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,2555,1945,0.6,1193,752,1362,0.613,0.467,0.361,0.53
Embryo05,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,2555,1945,0.65,1057,888,1498,0.543,0.414,0.307,0.47
Embryo05,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,2555,1945,0.7,923,1022,1632,0.475,0.361,0.258,0.41
Embryo05,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,2555,1945,0.75,732,1213,1823,0.376,0.286,0.194,0.325
Embryo05,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,2555,1945,0.8,511,1434,2044,0.263,0.2,0.128,0.227
Embryo05,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,2555,1945,0.85,261,1684,2294,0.134,0.102,0.062,0.116
Embryo05,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,2555,1945,0.9,68,1877,2487,0.035,0.027,0.015,0.03
Embryo05,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,2555,1945,0.95,2,1943,2553,0.001,0.0007828,0.0004446,0.0008889
Embryo05,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,2555,1945,1.0,0,1945,2555,0.0,0.0,0.0,
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1598,1621,0.5,1331,290,267,0.821,0.833,0.705,0.827
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1598,1621,0.55,1315,306,283,0.811,0.823,0.691,0.817
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1598,1621,0.6,1277,344,321,0.788,0.799,0.658,0.793
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1598,1621,0.65,1245,376,353,0.768,0.779,0.631,0.774
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1598,1621,0.7,1199,422,399,0.74,0.75,0.594,0.745
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1598,1621,0.75,1139,482,459,0.703,0.713,0.548,0.708
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1598,1621,0.8,1062,559,536,0.655,0.665,0.492,0.66
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1598,1621,0.85,919,702,679,0.567,0.575,0.4,0.571
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1598,1621,0.9,618,1003,980,0.381,0.387,0.238,0.384
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1598,1621,0.95,170,1451,1428,0.105,0.106,0.056,0.106
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1598,1621,1.0,0,1621,1598,0.0,0.0,0.0,
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1598,1620,0.5,1325,295,273,0.818,0.829,0.7,0.823
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1598,1620,0.55,1309,311,289,0.808,0.819,0.686,0.814
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1598,1620,0.6,1270,350,328,0.784,0.795,0.652,0.789
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1598,1620,0.65,1238,382,360,0.764,0.775,0.625,0.769
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1598,1620,0.7,1197,423,401,0.739,0.749,0.592,0.744
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1598,1620,0.75,1143,477,455,0.706,0.715,0.551,0.71
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1598,1620,0.8,1060,560,538,0.654,0.663,0.491,0.659
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1598,1620,0.85,923,697,675,0.57,0.578,0.402,0.574
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1598,1620,0.9,613,1007,985,0.378,0.384,0.235,0.381
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1598,1620,0.95,177,1443,1421,0.109,0.111,0.058,0.11
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1598,1620,1.0,0,1620,1598,0.0,0.0,0.0,
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1598,1552,0.5,1220,332,378,0.786,0.763,0.632,0.775
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1598,1552,0.55,1179,373,419,0.76,0.738,0.598,0.749
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1598,1552,0.6,1136,416,462,0.732,0.711,0.564,0.721
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1598,1552,0.65,1081,471,517,0.697,0.676,0.522,0.686
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1598,1552,0.7,1017,535,581,0.655,0.636,0.477,0.646
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1598,1552,0.75,918,634,680,0.591,0.574,0.411,0.583
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1598,1552,0.8,791,761,807,0.51,0.495,0.335,0.502
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1598,1552,0.85,601,951,997,0.387,0.376,0.236,0.382
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1598,1552,0.9,375,1177,1223,0.242,0.235,0.135,0.238
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1598,1552,0.95,162,1390,1436,0.104,0.101,0.054,0.103
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1598,1552,1.0,0,1552,1598,0.0,0.0,0.0,
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1598,1406,0.5,981,425,617,0.698,0.614,0.485,0.653
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1598,1406,0.55,928,478,670,0.66,0.581,0.447,0.618
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1598,1406,0.6,860,546,738,0.612,0.538,0.401,0.573
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1598,1406,0.65,785,621,813,0.558,0.491,0.354,0.523
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1598,1406,0.7,679,727,919,0.483,0.425,0.292,0.452
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1598,1406,0.75,563,843,1035,0.4,0.352,0.231,0.375
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1598,1406,0.8,415,991,1183,0.295,0.26,0.16,0.276
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1598,1406,0.85,213,1193,1385,0.151,0.133,0.076,0.142
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1598,1406,0.9,48,1358,1550,0.034,0.03,0.016,0.032
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1598,1406,0.95,1,1405,1597,0.0007112,0.0006258,0.000333,0.0006658
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1598,1406,1.0,0,1406,1598,0.0,0.0,0.0,
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1598,1953,0.5,744,1209,854,0.381,0.466,0.265,0.419
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1598,1953,0.55,632,1321,966,0.324,0.395,0.217,0.356
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1598,1953,0.6,530,1423,1068,0.271,0.332,0.175,0.299
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1598,1953,0.65,405,1548,1193,0.207,0.253,0.129,0.228
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1598,1953,0.7,288,1665,1310,0.147,0.18,0.088,0.162
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1598,1953,0.75,188,1765,1410,0.096,0.118,0.056,0.106
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1598,1953,0.8,101,1852,1497,0.052,0.063,0.029,0.057
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1598,1953,0.85,35,1918,1563,0.018,0.022,0.01,0.02
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1598,1953,0.9,6,1947,1592,0.003,0.004,0.002,0.003
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1598,1953,0.95,0,1953,1598,0.0,0.0,0.0,
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1598,1953,1.0,0,1953,1598,0.0,0.0,0.0,
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1598,1248,0.5,857,391,741,0.687,0.536,0.431,0.602
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1598,1248,0.55,795,453,803,0.637,0.497,0.388,0.559
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1598,1248,0.6,727,521,871,0.583,0.455,0.343,0.511
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1598,1248,0.65,649,599,949,0.52,0.406,0.295,0.456
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1598,1248,0.7,564,684,1034,0.452,0.353,0.247,0.396
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1598,1248,0.75,460,788,1138,0.369,0.288,0.193,0.323
Embryo06,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1598,1248,0.8,311,937,1287,0.249,0.195,0.123,0.219
